"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 04, 2014","158.59","158.59","158.59","158.59","-","-0.29%"
"Nov 03, 2014","159.05","159.05","159.05","159.05","-","-0.11%"
"Oct 31, 2014","159.23","159.23","159.23","159.23","-","-0.28%"
"Oct 30, 2014","159.68","159.68","159.68","159.68","-","0.20%"
"Oct 29, 2014","159.36","159.36","159.36","159.36","-","0.60%"
"Oct 28, 2014","158.41","158.41","158.41","158.41","-","-0.51%"
"Oct 27, 2014","159.22","159.22","159.22","159.22","-","-0.08%"
"Oct 24, 2014","159.34","159.34","159.34","159.34","-","-0.92%"
"Oct 23, 2014","160.82","160.82","160.82","160.82","-","0.15%"
"Oct 22, 2014","160.58","160.58","160.58","160.58","-","0.46%"
"Oct 21, 2014","159.84","159.84","159.84","159.84","-","-0.36%"
"Oct 17, 2014","160.42","160.42","160.42","160.42","-","-0.72%"
"Oct 16, 2014","161.59","161.59","161.59","161.59","-","-0.18%"
"Oct 15, 2014","161.88","161.88","161.88","161.88","-","0.09%"
"Oct 14, 2014","161.73","161.73","161.73","161.73","-","-0.14%"
"Oct 13, 2014","161.95","161.95","161.95","161.95","-","-0.36%"
"Oct 10, 2014","162.54","162.54","162.54","162.54","-","0.07%"
"Oct 09, 2014","162.42","162.42","162.42","162.42","-","-0.14%"
"Oct 08, 2014","162.65","162.65","162.65","162.65","-","-0.38%"
"Oct 07, 2014","163.27","163.27","163.27","163.27","-","-0.13%"
"Oct 06, 2014","163.49","163.49","163.49","163.49","-","-0.10%"
"Oct 03, 2014","163.66","163.66","163.66","163.66","-","0.02%"
"Oct 02, 2014","163.63","163.63","163.63","163.63","-","-0.37%"
"Oct 01, 2014","164.23","164.23","164.23","164.23","-","0.48%"
"Sep 30, 2014","163.45","163.45","163.45","163.45","-","0.03%"
"Sep 29, 2014","163.40","163.40","163.40","163.40","-","0.65%"
"Sep 26, 2014","162.35","162.35","162.35","162.35","-","0.27%"
"Sep 25, 2014","161.92","161.92","161.92","161.92","-","-1.08%"
"Sep 24, 2014","163.69","163.69","163.69","163.69","-","-1.06%"
"Sep 23, 2014","165.45","165.45","165.45","165.45","-","0.05%"
"Sep 22, 2014","165.36","165.36","165.36","165.36","-","1.57%"
"Sep 19, 2014","162.80","162.80","162.80","162.80","-","1.06%"
"Sep 18, 2014","161.10","161.10","161.10","161.10","-","0.73%"
"Sep 17, 2014","159.93","159.93","159.93","159.93","-","0.00%"
"Sep 16, 2014","159.93","161.33","161.33","159.93","-","-0.87%"
"Sep 15, 2014","161.33","160.72","161.33","160.72","-","1.19%"
"Sep 12, 2014","159.43","159.43","159.43","159.43","-","0.06%"
"Sep 11, 2014","159.34","159.34","159.34","159.34","-","-0.38%"
"Sep 10, 2014","159.94","159.94","159.94","159.94","-","0.08%"
"Sep 09, 2014","159.82","159.82","159.82","159.82","-","0.03%"
"Sep 08, 2014","159.78","159.78","159.78","159.78","-","0.21%"
"Sep 05, 2014","159.44","159.44","159.44","159.44","-","-0.04%"
"Sep 04, 2014","159.51","159.51","159.51","159.51","-","-0.46%"
"Sep 03, 2014","160.24","160.24","160.24","160.24","-","0.26%"
"Sep 02, 2014","159.82","159.82","159.82","159.82","-","0.44%"
"Sep 01, 2014","159.12","159.12","159.12","159.12","-","0.75%"
"Aug 29, 2014","157.94","157.94","157.94","157.94","-","0.54%"
"Aug 28, 2014","157.09","157.09","157.09","157.09","-","-0.15%"
"Aug 27, 2014","157.32","157.32","157.32","157.32","-","0.10%"
"Aug 26, 2014","157.17","157.17","157.17","157.17","-","0.26%"
"Aug 25, 2014","156.77","156.77","156.77","156.77","-","0.22%"
"Aug 22, 2014","156.43","156.43","156.43","156.43","-","-0.10%"
"Aug 21, 2014","156.58","156.58","156.58","156.58","-","0.00%"
"Aug 20, 2014","156.58","156.58","156.58","156.58","-","0.28%"
"Aug 19, 2014","156.14","156.14","156.14","156.14","-","0.28%"
"Aug 18, 2014","155.71","155.71","155.71","155.71","-","0.21%"
"Aug 15, 2014","155.39","155.39","155.39","155.39","-","0.02%"
"Aug 14, 2014","155.36","155.36","155.36","155.36","-","0.56%"
"Aug 13, 2014","154.50","154.50","154.50","154.50","-","0.06%"
"Aug 12, 2014","154.40","154.40","154.40","154.40","-","-0.01%"
"Aug 11, 2014","154.41","154.41","154.41","154.41","-","-0.08%"
"Aug 08, 2014","154.53","154.53","154.53","154.53","-","-0.83%"
"Aug 07, 2014","155.83","155.83","155.83","155.83","-","-0.54%"
"Aug 06, 2014","156.68","156.68","156.68","156.68","-","0.83%"
"Aug 05, 2014","155.39","155.39","155.39","155.39","-","1.15%"
"Aug 04, 2014","153.62","153.62","153.62","153.62","-","0.29%"
"Aug 01, 2014","153.18","153.18","153.18","153.18","-","0.98%"
"Jul 31, 2014","151.69","151.69","151.69","151.69","-","0.08%"
"Jul 30, 2014","151.57","151.57","151.57","151.57","-","0.78%"
"Jul 28, 2014","150.40","150.40","150.40","150.40","-","0.00%"
"Jul 25, 2014","150.40","151.42","151.42","150.40","-","-0.40%"
"Jul 24, 2014","151.01","151.01","151.01","151.01","-","-0.34%"
"Jul 23, 2014","151.53","151.53","151.53","151.53","-","0.50%"
"Jul 22, 2014","150.77","150.77","150.77","150.77","-","-0.20%"
"Jul 21, 2014","151.07","151.07","151.07","151.07","-","-0.32%"
"Jul 18, 2014","151.55","151.55","151.55","151.55","-","0.34%"
"Jul 17, 2014","151.03","151.03","151.03","151.03","-","0.36%"
"Jul 16, 2014","150.49","150.49","150.49","150.49","-","-0.42%"
"Jul 15, 2014","151.12","151.12","151.12","151.12","-","-0.05%"
"Jul 14, 2014","151.19","151.19","151.19","151.19","-","0.05%"
"Jul 11, 2014","151.12","151.12","151.12","151.12","-","-0.53%"
"Jul 10, 2014","151.93","151.93","151.93","151.93","-","-0.18%"
"Jul 09, 2014","152.20","152.20","152.20","152.20","-","-0.06%"
"Jul 08, 2014","152.29","152.29","152.29","152.29","-","0.18%"
"Jul 07, 2014","152.02","152.02","152.02","152.02","-","-0.05%"
"Jul 04, 2014","152.09","152.09","152.09","152.09","-","-0.35%"
"Jul 03, 2014","152.63","152.63","152.63","152.63","-","-0.66%"
"Jul 02, 2014","153.64","153.64","153.64","153.64","-","1.01%"
"Jul 01, 2014","152.11","152.11","152.11","152.11","-","1.16%"
"Jun 30, 2014","150.37","150.37","150.37","150.37","-","0.45%"
"Jun 27, 2014","149.69","149.69","149.69","149.69","-","0.11%"
"Jun 26, 2014","149.52","149.52","149.52","149.52","-","-0.09%"
"Jun 25, 2014","149.66","149.66","149.66","149.66","-","-0.17%"
"Jun 24, 2014","149.92","149.92","149.92","149.92","-","-0.17%"
"Jun 23, 2014","150.17","150.17","150.17","150.17","-","0.30%"
"Jun 20, 2014","149.72","149.72","149.72","149.72","-","0.21%"
"Jun 19, 2014","149.41","149.41","149.41","149.41","-","0.26%"
"Jun 18, 2014","149.02","149.02","149.02","149.02","-","0.12%"
"Jun 17, 2014","148.84","148.84","148.84","148.84","-","-0.42%"
"Jun 16, 2014","149.47","149.47","149.47","149.47","-","-0.75%"
"Jun 13, 2014","150.60","150.60","150.60","150.60","-","0.37%"
"Jun 12, 2014","150.04","150.04","150.04","150.04","-","-0.03%"
"Jun 11, 2014","150.09","150.09","150.09","150.09","-","-0.10%"
"Jun 10, 2014","150.24","150.24","150.24","150.24","-","0.42%"
"Jun 09, 2014","149.61","149.61","149.61","149.61","-","0.19%"
"Jun 06, 2014","149.33","149.33","149.33","149.33","-","0.03%"
"Jun 05, 2014","149.29","149.29","149.29","149.29","-","0.00%"
"Jun 04, 2014","149.29","149.24","149.29","149.24","-","0.11%"
"Jun 03, 2014","149.12","149.12","149.12","149.12","-","-0.72%"
"May 30, 2014","150.20","150.20","150.20","150.20","-","0.24%"
"May 29, 2014","149.84","149.84","149.84","149.84","-","0.45%"
"May 28, 2014","149.17","149.17","149.17","149.17","-","-0.05%"
"May 27, 2014","149.24","149.24","149.24","149.24","-","-0.11%"
"May 26, 2014","149.41","149.41","149.41","149.41","-","-0.26%"
"May 23, 2014","149.80","149.80","149.80","149.80","-","-0.17%"
"May 22, 2014","150.05","150.05","150.05","150.05","-","-0.17%"
"May 21, 2014","150.31","150.31","150.31","150.31","-","-0.13%"
"May 20, 2014","150.51","150.51","150.51","150.51","-","-0.05%"
"May 19, 2014","150.58","150.58","150.58","150.58","-","-0.38%"
"May 16, 2014","151.15","151.15","151.15","151.15","-","0.28%"
"May 15, 2014","150.73","150.73","150.73","150.73","-","-0.36%"
"May 14, 2014","151.28","151.28","151.28","151.28","-","-0.65%"
"May 13, 2014","152.27","152.27","152.27","152.27","-","-0.26%"
"May 12, 2014","152.67","152.67","152.67","152.67","-","0.47%"
"May 09, 2014","151.95","151.95","151.95","151.95","-","0.11%"
"May 08, 2014","151.78","151.78","151.78","151.78","-","0.01%"
"May 07, 2014","151.77","151.77","151.77","151.77","-","0.22%"
"May 06, 2014","151.43","151.43","151.43","151.43","-","-0.11%"
"May 05, 2014","151.60","151.60","151.60","151.60","-","-0.16%"
"May 02, 2014","151.85","151.85","151.85","151.85","-","0.48%"
"Apr 30, 2014","151.13","151.13","151.13","151.13","-","-0.03%"
"Apr 29, 2014","151.18","151.18","151.18","151.18","-","0.49%"
"Apr 28, 2014","150.45","150.45","150.45","150.45","-","-0.01%"
"Apr 25, 2014","150.46","150.46","150.46","150.46","-","0.34%"
"Apr 24, 2014","149.95","149.95","149.95","149.95","-","1.00%"
"Apr 23, 2014","148.46","148.46","148.46","148.46","-","0.16%"
"Apr 22, 2014","148.22","148.22","148.22","148.22","-","0.07%"
"Apr 17, 2014","148.11","148.11","148.11","148.11","-","0.50%"
"Apr 16, 2014","147.37","147.37","147.37","147.37","-","0.65%"
"Apr 15, 2014","146.42","146.42","146.42","146.42","-","0.69%"
"Apr 14, 2014","145.41","145.41","145.41","145.41","-","0.19%"
"Apr 11, 2014","145.14","145.14","145.14","145.14","-","0.54%"
"Apr 10, 2014","144.36","144.36","144.36","144.36","-","0.47%"
"Apr 09, 2014","143.68","143.68","143.68","143.68","-","0.57%"
"Apr 08, 2014","142.87","142.87","142.87","142.87","-","0.06%"
"Apr 07, 2014","142.79","142.79","142.79","142.79","-","-0.43%"
"Apr 04, 2014","143.40","143.40","143.40","143.40","-","-0.35%"
"Apr 03, 2014","143.91","143.91","143.91","143.91","-","0.10%"
"Apr 02, 2014","143.77","143.77","143.77","143.77","-","0.01%"
"Apr 01, 2014","143.76","143.76","143.76","143.76","-","-0.09%"
"Mar 31, 2014","143.89","143.89","143.89","143.89","-","-0.34%"
"Mar 28, 2014","144.38","144.38","144.38","144.38","-","-0.12%"
"Mar 27, 2014","144.55","144.55","144.55","144.55","-","-0.30%"
"Mar 26, 2014","144.99","144.99","144.99","144.99","-","0.18%"
"Mar 25, 2014","144.73","144.73","144.73","144.73","-","-3.27%"
"Mar 24, 2014","149.63","149.63","149.63","149.63","-","3.55%"
"Mar 21, 2014","144.50","144.50","144.50","144.50","-","0.00%"
"Mar 20, 2014","144.50","144.50","144.50","144.50","-","0.54%"
"Mar 19, 2014","143.72","143.72","143.72","143.72","-","0.52%"
"Mar 18, 2014","142.98","142.98","142.98","142.98","-","0.03%"
"Mar 17, 2014","142.94","142.94","142.94","142.94","-","-0.44%"
"Mar 14, 2014","143.57","143.57","143.57","143.57","-","-0.50%"
"Mar 13, 2014","144.29","144.29","144.29","144.29","-","1.39%"
"Mar 12, 2014","142.31","142.31","142.31","142.31","-","0.30%"
"Mar 11, 2014","141.88","141.88","141.88","141.88","-","0.02%"
"Mar 10, 2014","141.85","141.85","141.85","141.85","-","0.70%"
"Mar 07, 2014","140.87","140.87","140.87","140.87","-","-0.05%"
"Mar 06, 2014","140.94","140.94","140.94","140.94","-","0.59%"
"Mar 05, 2014","140.12","140.12","140.12","140.12","-","-0.17%"
"Mar 04, 2014","140.36","140.36","140.36","140.36","-","-0.35%"
"Mar 03, 2014","140.85","140.85","140.85","140.85","-","-0.14%"
"Feb 28, 2014","141.05","141.05","141.05","141.05","-","-0.04%"
"Feb 27, 2014","141.11","141.11","141.11","141.11","-","0.05%"
"Feb 26, 2014","141.04","141.04","141.04","141.04","-","0.28%"
"Feb 25, 2014","140.65","140.65","140.65","140.65","-","0.77%"
"Feb 24, 2014","139.57","139.57","139.57","139.57","-","0.82%"
"Feb 21, 2014","138.44","138.44","138.44","138.44","-","1.05%"
"Feb 20, 2014","137.00","137.00","137.00","137.00","-","0.46%"
"Feb 19, 2014","136.37","136.37","136.37","136.37","-","0.52%"
"Feb 18, 2014","135.67","135.67","135.67","135.67","-","-0.62%"
"Feb 17, 2014","136.51","136.51","136.51","136.51","-","-0.86%"
"Feb 14, 2014","137.70","137.70","137.70","137.70","-","-0.01%"
"Feb 13, 2014","137.71","137.71","137.71","137.71","-","-0.33%"
"Feb 12, 2014","138.17","138.17","138.17","138.17","-","0.07%"
"Feb 11, 2014","138.08","138.08","138.08","138.08","-","-15.61%"
"Feb 10, 2014","163.63","137.26","163.63","137.26","-","19.13%"
"Feb 07, 2014","137.35","137.35","137.35","137.35","-","-0.27%"
"Feb 06, 2014","137.72","137.72","137.72","137.72","-","0.73%"
"Feb 05, 2014","136.72","136.72","136.72","136.72","-","0.15%"
"Feb 04, 2014","136.51","136.51","136.51","136.51","-","1.43%"
"Feb 03, 2014","134.58","134.58","134.58","134.58","-","-0.06%"
"Jan 31, 2014","134.66","134.66","134.66","134.66","-","-3.16%"
"Jan 30, 2014","139.06","139.06","139.06","139.06","-","-1.56%"
"Jan 29, 2014","141.27","141.27","141.27","141.27","-","-1.46%"
"Jan 28, 2014","143.36","143.36","143.36","143.36","-","-0.72%"
"Jan 27, 2014","144.40","144.40","144.40","144.40","-","0.00%"
"Jan 24, 2014","144.40","144.57","144.57","144.40","-","-0.12%"
"Jan 23, 2014","144.57","142.73","144.57","142.73","-","1.29%"
"Jan 22, 2014","142.73","142.73","142.73","142.73","-","0.62%"
"Jan 21, 2014","141.85","141.85","141.85","141.85","-","0.52%"
"Jan 20, 2014","141.11","141.11","141.11","141.11","-","0.59%"
"Jan 17, 2014","140.28","140.28","140.28","140.28","-","-0.05%"
"Jan 16, 2014","140.35","140.35","140.35","140.35","-","-0.47%"
"Jan 15, 2014","141.01","141.01","141.01","141.01","-","0.16%"
"Jan 14, 2014","140.79","140.79","140.79","140.79","-","0.07%"
"Jan 13, 2014","140.69","140.69","140.69","140.69","-","-0.57%"
"Jan 10, 2014","141.50","141.50","141.50","141.50","-","-0.06%"
"Jan 09, 2014","141.59","141.59","141.59","141.59","-","0.88%"
"Jan 08, 2014","140.35","140.35","140.35","140.35","-","0.52%"
"Jan 07, 2014","139.63","139.63","139.63","139.63","-","0.82%"
"Jan 06, 2014","138.50","138.50","138.50","138.50","-","1.29%"
"Jan 03, 2014","136.74","136.74","136.74","136.74","-","0.13%"
"Jan 02, 2014","136.56","136.56","136.56","136.56","-","-0.07%"
"Dec 31, 2013","136.65","136.65","136.65","136.65","-","0.60%"
"Dec 30, 2013","135.83","135.83","135.83","135.83","-","0.53%"
"Dec 27, 2013","135.12","135.12","135.12","135.12","-","-0.07%"
"Dec 24, 2013","135.22","135.22","135.22","135.22","-","1.88%"
"Dec 23, 2013","132.73","132.73","132.73","132.73","-","0.42%"
"Dec 20, 2013","132.17","132.17","132.17","132.17","-","0.08%"
"Dec 19, 2013","132.06","132.06","132.06","132.06","-","-0.13%"
"Dec 18, 2013","132.23","132.23","132.23","132.23","-","0.07%"
"Dec 17, 2013","132.14","132.14","132.14","132.14","-","-1.04%"
"Dec 16, 2013","133.53","133.53","133.53","133.53","-","-0.29%"
"Dec 11, 2013","133.92","133.92","133.92","133.92","-","-0.52%"
"Dec 10, 2013","134.62","134.62","134.62","134.62","-","-1.17%"
"Dec 09, 2013","136.22","136.22","136.22","136.22","-","-0.35%"
"Dec 06, 2013","136.70","136.70","136.70","136.70","-","-0.88%"
"Dec 05, 2013","137.91","137.91","137.91","137.91","-","-1.39%"
"Dec 04, 2013","139.86","139.86","139.86","139.86","-","-0.57%"
"Dec 03, 2013","140.66","140.66","140.66","140.66","-","-0.13%"
"Dec 02, 2013","140.84","140.84","140.84","140.84","-","-0.23%"
"Nov 29, 2013","141.17","141.17","141.17","141.17","-","-0.99%"
"Nov 28, 2013","142.58","142.58","142.58","142.58","-","0.51%"
"Nov 27, 2013","141.86","141.86","141.86","141.86","-","0.55%"
"Nov 26, 2013","141.08","141.08","141.08","141.08","-","0.71%"
"Nov 25, 2013","140.08","140.08","140.08","140.08","-","0.90%"
"Nov 22, 2013","138.83","138.83","138.83","138.83","-","0.50%"
"Nov 21, 2013","138.14","138.14","138.14","138.14","-","1.38%"
"Nov 20, 2013","136.26","136.26","136.26","136.26","-","0.43%"
"Nov 19, 2013","135.67","135.67","135.67","135.67","-","0.07%"
"Nov 18, 2013","135.57","135.57","135.57","135.57","-","0.33%"
"Nov 15, 2013","135.13","135.13","135.13","135.13","-","0.01%"
"Nov 14, 2013","135.11","135.11","135.11","135.11","-","0.31%"
"Nov 13, 2013","134.69","134.69","134.69","134.69","-","0.04%"
"Nov 12, 2013","134.64","134.64","134.64","134.64","-","0.09%"
"Nov 11, 2013","134.52","134.52","134.52","134.52","-","-0.14%"
"Nov 08, 2013","134.71","134.71","134.71","134.71","-","-0.43%"
"Nov 07, 2013","135.29","135.29","135.29","135.29","-","0.44%"
"Nov 06, 2013","134.70","134.70","134.70","134.70","-","0.32%"
"Nov 04, 2013","134.27","134.27","134.27","134.27","-","0.30%"
"Nov 01, 2013","133.87","133.87","133.87","133.87","-","0.47%"
"Oct 31, 2013","133.24","133.24","133.24","133.24","-","0.92%"
"Oct 30, 2013","132.03","132.03","132.03","132.03","-","0.99%"
"Oct 28, 2013","130.73","130.73","130.73","130.73","-","-0.25%"
"Oct 25, 2013","131.06","131.06","131.06","131.06","-","-0.38%"
"Oct 24, 2013","131.56","131.56","131.56","131.56","-","0.00%"
"Oct 23, 2013","131.56","131.56","131.56","131.56","-","0.18%"
"Oct 18, 2013","131.32","131.32","131.32","131.32","-","0.50%"
"Oct 17, 2013","130.67","130.67","130.67","130.67","-","-0.15%"
"Oct 16, 2013","130.87","130.87","130.87","130.87","-","-0.02%"
"Oct 15, 2013","130.90","130.90","130.90","130.90","-","-0.31%"
"Oct 14, 2013","131.31","131.31","131.31","131.31","-","-0.42%"
"Oct 11, 2013","131.87","131.87","131.87","131.87","-","-0.16%"
"Oct 10, 2013","132.08","132.08","132.08","132.08","-","-0.56%"
"Oct 09, 2013","132.82","132.82","132.82","132.82","-","-0.58%"
"Oct 08, 2013","133.60","133.60","133.60","133.60","-","1.71%"
"Oct 07, 2013","131.36","131.36","131.36","131.36","-","1.67%"
"Oct 03, 2013","129.20","129.20","129.20","129.20","-","0.47%"
"Oct 02, 2013","128.59","128.59","128.59","128.59","-","0.97%"
"Sep 30, 2013","127.35","127.35","127.35","127.35","-","1.03%"
"Sep 27, 2013","126.05","126.05","126.05","126.05","-","0.44%"
"Sep 26, 2013","125.50","125.50","125.50","125.50","-","0.46%"
"Sep 25, 2013","124.92","124.92","124.92","124.92","-","0.57%"
"Sep 24, 2013","124.21","124.21","124.21","124.21","-","-0.04%"
"Sep 23, 2013","124.26","124.26","124.26","124.26","-","-0.32%"
"Sep 20, 2013","124.66","124.66","124.66","124.66","-","0.69%"
"Sep 19, 2013","123.80","123.80","123.80","123.80","-","0.56%"
"Sep 18, 2013","123.11","123.11","123.11","123.11","-","0.24%"
"Sep 17, 2013","122.81","122.81","122.81","122.81","-","0.35%"
"Sep 16, 2013","122.38","122.38","122.38","122.38","-","-0.39%"
