"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 11, 2017","3,104.43","3,104.43","3,104.43","3,104.43","-","0.38%"
"Apr 10, 2017","3,092.61","3,092.61","3,092.61","3,092.61","-","-0.40%"
"Apr 07, 2017","3,104.89","3,104.89","3,104.89","3,104.89","-","0.12%"
"Apr 06, 2017","3,101.19","3,101.19","3,101.19","3,101.19","-","0.00%"
"Apr 05, 2017","3,101.12","3,101.12","3,101.12","3,101.12","-","0.14%"
"Apr 04, 2017","3,096.83","3,096.83","3,096.83","3,096.83","-","-0.30%"
"Apr 03, 2017","3,106.21","3,106.21","3,106.21","3,106.21","-","-0.20%"
"Mar 31, 2017","3,112.52","3,112.52","3,112.52","3,112.52","-","-0.32%"
"Mar 30, 2017","3,122.51","3,122.51","3,122.51","3,122.51","-","-0.19%"
"Mar 29, 2017","3,128.44","3,128.44","3,128.44","3,128.44","-","0.62%"
"Mar 28, 2017","3,109.01","3,109.01","3,109.01","3,109.01","-","0.35%"
"Mar 27, 2017","3,098.16","3,098.16","3,098.16","3,098.16","-","0.66%"
"Mar 24, 2017","3,077.81","3,077.81","3,077.81","3,077.81","-","-0.16%"
"Mar 23, 2017","3,082.85","3,082.85","3,082.85","3,082.85","-","1.50%"
"Mar 22, 2017","3,037.16","3,037.16","3,037.16","3,037.16","-","0.97%"
"Mar 21, 2017","3,007.90","3,007.90","3,007.90","3,007.90","-","0.58%"
"Mar 20, 2017","2,990.70","2,990.70","2,990.70","2,990.70","-","0.24%"
"Mar 17, 2017","2,983.68","2,983.68","2,983.68","2,983.68","-","0.62%"
"Mar 16, 2017","2,965.31","2,965.31","2,965.31","2,965.31","-","-0.19%"
"Mar 15, 2017","2,970.98","2,970.98","2,970.98","2,970.98","-","-0.10%"
"Mar 14, 2017","2,974.01","2,974.01","2,974.01","2,974.01","-","0.12%"
"Mar 13, 2017","2,970.53","2,970.53","2,970.53","2,970.53","-","0.25%"
"Mar 10, 2017","2,963.08","2,963.08","2,963.08","2,963.08","-","0.40%"
"Mar 09, 2017","2,951.15","2,951.15","2,951.15","2,951.15","-","0.11%"
"Mar 08, 2017","2,947.93","2,947.93","2,947.93","2,947.93","-","-0.53%"
"Mar 07, 2017","2,963.56","2,963.56","2,963.56","2,963.56","-","0.02%"
"Mar 06, 2017","2,963.01","2,963.01","2,963.01","2,963.01","-","0.04%"
"Mar 03, 2017","2,961.78","2,961.78","2,961.78","2,961.78","-","-0.25%"
"Mar 02, 2017","2,969.12","2,969.12","2,969.12","2,969.12","-","0.10%"
"Mar 01, 2017","2,966.16","2,966.16","2,966.16","2,966.16","-","-0.95%"
"Feb 28, 2017","2,994.53","2,994.53","2,994.53","2,994.53","-","-1.28%"
"Feb 27, 2017","3,033.33","3,033.33","3,033.33","3,033.33","-","0.34%"
"Feb 24, 2017","3,023.07","3,023.07","3,023.07","3,023.07","-","0.46%"
"Feb 23, 2017","3,009.19","3,009.19","3,009.19","3,009.19","-","0.87%"
"Feb 22, 2017","2,983.20","2,983.20","2,983.20","2,983.20","-","0.63%"
"Feb 21, 2017","2,964.48","2,964.48","2,964.48","2,964.48","-","0.65%"
"Feb 20, 2017","2,945.33","2,945.33","2,945.33","2,945.33","-","-0.12%"
"Feb 17, 2017","2,948.75","2,948.75","2,948.75","2,948.75","-","-0.77%"
"Feb 16, 2017","2,971.50","2,971.50","2,971.50","2,971.50","-","0.65%"
"Feb 15, 2017","2,952.33","2,952.33","2,952.33","2,952.33","-","0.64%"
"Feb 14, 2017","2,933.46","2,933.46","2,933.46","2,933.46","-","-0.01%"
"Feb 13, 2017","2,933.69","2,933.69","2,933.69","2,933.69","-","-0.61%"
"Feb 10, 2017","2,951.62","2,951.62","2,951.62","2,951.62","-","0.63%"
"Feb 09, 2017","2,933.09","2,933.09","2,933.09","2,933.09","-","0.83%"
"Feb 08, 2017","2,908.87","2,908.87","2,908.87","2,908.87","-","0.91%"
"Feb 07, 2017","2,882.74","2,882.74","2,882.74","2,882.74","-","0.54%"
"Feb 06, 2017","2,867.39","2,867.39","2,867.39","2,867.39","-","0.17%"
"Feb 03, 2017","2,862.39","2,862.39","2,862.39","2,862.39","-","1.03%"
"Feb 02, 2017","2,833.09","2,833.09","2,833.09","2,833.09","-","1.11%"
"Feb 01, 2017","2,801.85","2,801.85","2,801.85","2,801.85","-","0.27%"
"Jan 31, 2017","2,794.27","2,794.27","2,794.27","2,794.27","-","0.17%"
"Jan 30, 2017","2,789.64","2,789.64","2,789.64","2,789.64","-","-0.80%"
"Jan 27, 2017","2,812.04","2,812.04","2,812.04","2,812.04","-","-0.43%"
"Jan 26, 2017","2,824.32","2,824.32","2,824.32","2,824.32","-","-1.10%"
"Jan 25, 2017","2,855.81","2,855.81","2,855.81","2,855.81","-","-0.60%"
"Jan 24, 2017","2,873.02","2,873.02","2,873.02","2,873.02","-","-1.11%"
"Jan 23, 2017","2,905.31","2,905.31","2,905.31","2,905.31","-","-0.29%"
"Jan 20, 2017","2,913.84","2,913.84","2,913.84","2,913.84","-","-0.38%"
"Jan 19, 2017","2,924.90","2,924.90","2,924.90","2,924.90","-","-0.27%"
"Jan 18, 2017","2,932.79","2,932.79","2,932.79","2,932.79","-","0.11%"
"Jan 17, 2017","2,929.68","2,929.68","2,929.68","2,929.68","-","-0.87%"
"Jan 16, 2017","2,955.44","2,955.44","2,955.44","2,955.44","-","-0.53%"
"Jan 13, 2017","2,971.10","2,971.10","2,971.10","2,971.10","-","-1.44%"
"Jan 12, 2017","3,014.36","3,014.36","3,014.36","3,014.36","-","-1.09%"
"Jan 11, 2017","3,047.68","3,047.68","3,047.68","3,047.68","-","-1.17%"
"Jan 10, 2017","3,083.68","3,083.68","3,083.68","3,083.68","-","-1.08%"
"Jan 09, 2017","3,117.40","3,117.40","3,117.40","3,117.40","-","-0.69%"
"Jan 06, 2017","3,139.21","3,139.21","3,139.21","3,139.21","-","-0.99%"
"Jan 05, 2017","3,170.71","3,170.71","3,170.71","3,170.71","-","-0.73%"
"Jan 04, 2017","3,194.13","3,194.13","3,194.13","3,194.13","-","-0.38%"
"Jan 03, 2017","3,206.24","3,206.24","3,206.24","3,206.24","-","0.63%"
"Dec 30, 2016","3,186.21","3,186.21","3,186.21","3,186.21","-","0.94%"
"Dec 29, 2016","3,156.59","3,156.59","3,156.59","3,156.59","-","0.82%"
"Dec 28, 2016","3,130.93","3,130.93","3,130.93","3,130.93","-","0.56%"
"Dec 23, 2016","3,113.61","3,113.61","3,113.61","3,113.61","-","0.22%"
"Dec 22, 2016","3,106.91","3,106.91","3,106.91","3,106.91","-","1.06%"
"Dec 21, 2016","3,074.43","3,074.43","3,074.43","3,074.43","-","-0.32%"
"Dec 20, 2016","3,084.16","3,084.16","3,084.16","3,084.16","-","-0.01%"
"Dec 19, 2016","3,084.48","3,084.48","3,084.48","3,084.48","-","-0.66%"
"Dec 16, 2016","3,104.95","3,104.95","3,104.95","3,104.95","-","-0.79%"
"Dec 15, 2016","3,129.78","3,129.78","3,129.78","3,129.78","-","-0.59%"
"Dec 14, 2016","3,148.48","3,148.48","3,148.48","3,148.48","-","-0.22%"
"Dec 13, 2016","3,155.57","3,155.57","3,155.57","3,155.57","-","-0.11%"
"Dec 09, 2016","3,158.89","3,158.89","3,158.89","3,158.89","-","-0.68%"
"Dec 08, 2016","3,180.56","3,180.56","3,180.56","3,180.56","-","-0.03%"
"Dec 07, 2016","3,181.48","3,181.48","3,181.48","3,181.48","-","-0.44%"
"Dec 06, 2016","3,195.42","3,195.42","3,195.42","3,195.42","-","-1.07%"
"Dec 05, 2016","3,230.00","3,230.00","3,230.00","3,230.00","-","-0.55%"
"Dec 02, 2016","3,248.02","3,248.02","3,248.02","3,248.02","-","-0.08%"
"Dec 01, 2016","3,250.62","3,250.62","3,250.62","3,250.62","-","0.11%"
"Nov 30, 2016","3,247.19","3,247.19","3,247.19","3,247.19","-","-0.29%"
"Nov 29, 2016","3,256.57","3,256.57","3,256.57","3,256.57","-","0.21%"
"Nov 28, 2016","3,249.63","3,249.63","3,249.63","3,249.63","-","-0.50%"
"Nov 25, 2016","3,265.89","3,265.89","3,265.89","3,265.89","-","-0.24%"
"Nov 24, 2016","3,273.61","3,273.61","3,273.61","3,273.61","-","0.31%"
"Nov 23, 2016","3,263.44","3,263.44","3,263.44","3,263.44","-","-0.13%"
"Nov 22, 2016","3,267.53","3,267.53","3,267.53","3,267.53","-","-0.50%"
"Nov 21, 2016","3,283.94","3,283.94","3,283.94","3,283.94","-","-0.22%"
"Nov 18, 2016","3,291.25","3,291.25","3,291.25","3,291.25","-","0.23%"
"Nov 17, 2016","3,283.77","3,283.77","3,283.77","3,283.77","-","0.35%"
"Nov 16, 2016","3,272.47","3,272.47","3,272.47","3,272.47","-","0.33%"
"Nov 15, 2016","3,261.71","3,261.71","3,261.71","3,261.71","-","-0.20%"
"Nov 14, 2016","3,268.41","3,268.41","3,268.41","3,268.41","-","0.13%"
"Nov 11, 2016","3,264.26","3,264.26","3,264.26","3,264.26","-","0.54%"
"Nov 10, 2016","3,246.72","3,246.72","3,246.72","3,246.72","-","0.25%"
"Nov 09, 2016","3,238.47","3,238.47","3,238.47","3,238.47","-","-0.12%"
"Nov 08, 2016","3,242.46","3,242.46","3,242.46","3,242.46","-","-0.19%"
"Nov 07, 2016","3,248.54","3,248.54","3,248.54","3,248.54","-","-0.09%"
"Nov 04, 2016","3,251.46","3,251.46","3,251.46","3,251.46","-","-0.33%"
"Nov 03, 2016","3,262.31","3,262.31","3,262.31","3,262.31","-","0.78%"
"Nov 02, 2016","3,237.08","3,237.08","3,237.08","3,237.08","-","0.30%"
"Nov 01, 2016","3,227.24","3,227.24","3,227.24","3,227.24","-","-0.06%"
"Oct 31, 2016","3,229.22","3,229.22","3,229.22","3,229.22","-","0.77%"
"Oct 28, 2016","3,204.67","3,204.67","3,204.67","3,204.67","-","0.10%"
"Oct 27, 2016","3,201.55","3,201.55","3,201.55","3,201.55","-","-0.10%"
"Oct 26, 2016","3,204.69","3,204.69","3,204.69","3,204.69","-","0.02%"
"Oct 25, 2016","3,203.99","3,203.99","3,203.99","3,203.99","-","-0.33%"
"Oct 24, 2016","3,214.50","3,214.50","3,214.50","3,214.50","-","0.35%"
"Oct 21, 2016","3,203.38","3,203.38","3,203.38","3,203.38","-","-1.10%"
"Oct 19, 2016","3,239.00","3,239.00","3,239.00","3,239.00","-","-0.33%"
"Oct 18, 2016","3,249.67","3,249.67","3,249.67","3,249.67","-","0.18%"
"Oct 17, 2016","3,243.68","3,243.68","3,243.68","3,243.68","-","-0.74%"
"Oct 14, 2016","3,267.92","3,267.92","3,267.92","3,267.92","-","0.79%"
"Oct 13, 2016","3,242.32","3,242.32","3,242.32","3,242.32","-","-0.15%"
"Oct 12, 2016","3,247.11","3,247.11","3,247.11","3,247.11","-","0.16%"
"Oct 11, 2016","3,241.92","3,241.92","3,241.92","3,241.92","-","-0.52%"
"Oct 10, 2016","3,258.93","3,258.93","3,258.93","3,258.93","-","-0.07%"
"Oct 07, 2016","3,261.34","3,261.34","3,261.34","3,261.34","-","-0.08%"
"Oct 06, 2016","3,264.03","3,264.03","3,264.03","3,264.03","-","-0.63%"
"Oct 05, 2016","3,284.84","3,284.84","3,284.84","3,284.84","-","0.07%"
"Oct 04, 2016","3,282.64","3,282.64","3,282.64","3,282.64","-","-0.38%"
"Oct 03, 2016","3,295.10","3,295.10","3,295.10","3,295.10","-","1.60%"
"Sep 30, 2016","3,243.21","3,243.21","3,243.21","3,243.21","-","0.79%"
"Sep 29, 2016","3,217.75","3,217.75","3,217.75","3,217.75","-","1.26%"
"Sep 28, 2016","3,177.70","3,177.70","3,177.70","3,177.70","-","-0.90%"
"Sep 27, 2016","3,206.71","3,206.71","3,206.71","3,206.71","-","0.61%"
"Sep 26, 2016","3,187.33","3,187.33","3,187.33","3,187.33","-","0.42%"
"Sep 23, 2016","3,174.15","3,174.15","3,174.15","3,174.15","-","0.14%"
"Sep 22, 2016","3,169.64","3,169.64","3,169.64","3,169.64","-","-0.02%"
"Sep 21, 2016","3,170.22","3,170.22","3,170.22","3,170.22","-","-0.69%"
"Sep 20, 2016","3,192.31","3,192.31","3,192.31","3,192.31","-","-0.83%"
"Sep 19, 2016","3,218.88","3,218.88","3,218.88","3,218.88","-","0.40%"
"Sep 16, 2016","3,206.12","3,206.12","3,206.12","3,206.12","-","-1.04%"
"Sep 15, 2016","3,239.80","3,239.80","3,239.80","3,239.80","-","0.56%"
"Sep 14, 2016","3,221.87","3,221.87","3,221.87","3,221.87","-","-0.06%"
"Sep 13, 2016","3,223.80","3,223.80","3,223.80","3,223.80","-","0.48%"
"Sep 09, 2016","3,208.25","3,208.25","3,208.25","3,208.25","-","0.88%"
"Sep 08, 2016","3,180.29","3,180.29","3,180.29","3,180.29","-","0.37%"
"Sep 07, 2016","3,168.62","3,168.62","3,168.62","3,168.62","-","-0.02%"
"Sep 06, 2016","3,169.31","3,169.31","3,169.31","3,169.31","-","-0.06%"
"Sep 05, 2016","3,171.28","3,171.28","3,171.28","3,171.28","-","-0.52%"
"Sep 02, 2016","3,187.87","3,187.87","3,187.87","3,187.87","-","0.27%"
"Sep 01, 2016","3,179.23","3,179.23","3,179.23","3,179.23","-","0.01%"
"Aug 31, 2016","3,178.83","3,178.83","3,178.83","3,178.83","-","1.99%"
"Aug 30, 2016","3,116.82","3,116.82","3,116.82","3,116.82","-","-0.22%"
"Aug 29, 2016","3,123.54","3,123.54","3,123.54","3,123.54","-","-2.89%"
"Aug 26, 2016","3,216.62","3,216.62","3,216.62","3,216.62","-","-2.81%"
"Aug 25, 2016","3,309.76","3,309.76","3,309.76","3,309.76","-","-4.42%"
"Aug 24, 2016","3,462.68","3,462.68","3,462.68","3,462.68","-","0.58%"
"Aug 23, 2016","3,442.87","3,442.87","3,442.87","3,442.87","-","-0.39%"
"Aug 22, 2016","3,456.21","3,456.21","3,456.21","3,456.21","-","-0.18%"
"Aug 19, 2016","3,462.56","3,462.56","3,462.56","3,462.56","-","-0.62%"
"Aug 18, 2016","3,484.08","3,484.08","3,484.08","3,484.08","-","-0.70%"
"Aug 17, 2016","3,508.51","3,508.51","3,508.51","3,508.51","-","0.66%"
"Aug 16, 2016","3,485.36","3,485.36","3,485.36","3,485.36","-","1.15%"
"Aug 15, 2016","3,445.60","3,445.60","3,445.60","3,445.60","-","-0.11%"
"Aug 12, 2016","3,449.44","3,449.44","3,449.44","3,449.44","-","-0.02%"
"Aug 11, 2016","3,450.10","3,450.10","3,450.10","3,450.10","-","-0.38%"
"Aug 10, 2016","3,463.22","3,463.22","3,463.22","3,463.22","-","0.12%"
"Aug 09, 2016","3,459.10","3,459.10","3,459.10","3,459.10","-","-0.13%"
"Aug 08, 2016","3,463.59","3,463.59","3,463.59","3,463.59","-","-0.53%"
"Aug 05, 2016","3,482.18","3,482.18","3,482.18","3,482.18","-","0.51%"
"Aug 04, 2016","3,464.48","3,464.48","3,464.48","3,464.48","-","-0.44%"
"Aug 03, 2016","3,479.73","3,479.73","3,479.73","3,479.73","-","0.02%"
"Aug 02, 2016","3,478.97","3,478.97","3,478.97","3,478.97","-","0.53%"
"Aug 01, 2016","3,460.60","3,460.60","3,460.60","3,460.60","-","-0.80%"
"Jul 29, 2016","3,488.67","3,488.67","3,488.67","3,488.67","-","0.59%"
"Jul 28, 2016","3,468.29","3,468.29","3,468.29","3,468.29","-","-0.20%"
"Jul 27, 2016","3,475.38","3,475.38","3,475.38","3,475.38","-","-0.53%"
"Jul 26, 2016","3,494.03","3,494.03","3,494.03","3,494.03","-","-0.41%"
"Jul 25, 2016","3,508.49","3,508.49","3,508.49","3,508.49","-","-0.46%"
"Jul 22, 2016","3,524.59","3,524.59","3,524.59","3,524.59","-","0.27%"
"Jul 21, 2016","3,515.10","3,515.10","3,515.10","3,515.10","-","-0.16%"
"Jul 20, 2016","3,520.77","3,520.77","3,520.77","3,520.77","-","-0.06%"
"Jul 19, 2016","3,522.98","3,522.98","3,522.98","3,522.98","-","-0.91%"
"Jul 18, 2016","3,555.18","3,555.18","3,555.18","3,555.18","-","-1.16%"
"Jul 15, 2016","3,596.98","3,596.98","3,596.98","3,596.98","-","-0.36%"
"Jul 14, 2016","3,609.81","3,609.81","3,609.81","3,609.81","-","-0.17%"
"Jul 13, 2016","3,616.10","3,616.10","3,616.10","3,616.10","-","-0.10%"
"Jul 12, 2016","3,619.67","3,619.67","3,619.67","3,619.67","-","-1.14%"
"Jul 11, 2016","3,661.58","3,661.58","3,661.58","3,661.58","-","-0.73%"
"Jul 08, 2016","3,688.46","3,688.46","3,688.46","3,688.46","-","0.65%"
"Jul 06, 2016","3,664.78","3,668.45","3,688.46","3,664.78","-","-0.10%"
"Jul 05, 2016","3,668.45","3,668.45","3,668.45","3,668.45","-","0.95%"
"Jul 04, 2016","3,633.98","3,633.98","3,633.98","3,633.98","-","-0.51%"
"Jul 01, 2016","3,652.79","3,652.79","3,652.79","3,652.79","-","0.33%"
"Jun 30, 2016","3,640.61","3,640.61","3,640.61","3,640.61","-","0.32%"
"Jun 29, 2016","3,629.05","3,629.05","3,629.05","3,629.05","-","-0.21%"
"Jun 28, 2016","3,636.64","3,636.64","3,636.64","3,636.64","-","-0.70%"
"Jun 27, 2016","3,662.15","3,662.15","3,662.15","3,662.15","-","-1.19%"
"Jun 24, 2016","3,706.44","3,706.44","3,706.44","3,706.44","-","-1.02%"
"Jun 23, 2016","3,744.58","3,744.58","3,744.58","3,744.58","-","-0.17%"
"Jun 22, 2016","3,750.98","3,750.98","3,750.98","3,750.98","-","-0.64%"
"Jun 21, 2016","3,775.09","3,775.09","3,775.09","3,775.09","-","0.21%"
"Jun 20, 2016","3,767.20","3,767.20","3,767.20","3,767.20","-","-0.45%"
"Jun 17, 2016","3,784.32","3,784.32","3,784.32","3,784.32","-","-0.15%"
"Jun 16, 2016","3,789.94","3,789.94","3,789.94","3,789.94","-","-0.24%"
"Jun 15, 2016","3,799.16","3,799.16","3,799.16","3,799.16","-","0.39%"
"Jun 14, 2016","3,784.56","3,784.56","3,784.56","3,784.56","-","-0.87%"
"Jun 13, 2016","3,817.66","3,817.66","3,817.66","3,817.66","-","-0.41%"
"Jun 10, 2016","3,833.42","3,833.42","3,833.42","3,833.42","-","0.40%"
"Jun 09, 2016","3,818.19","3,818.19","3,818.19","3,818.19","-","0.52%"
"Jun 08, 2016","3,798.26","3,798.26","3,798.26","3,798.26","-","0.01%"
"Jun 07, 2016","3,797.74","3,797.74","3,797.74","3,797.74","-","-0.09%"
"Jun 06, 2016","3,801.03","3,801.03","3,801.03","3,801.03","-","-0.01%"
"Jun 03, 2016","3,801.31","3,801.31","3,801.31","3,801.31","-","0.05%"
"Jun 02, 2016","3,799.57","3,799.57","3,799.57","3,799.57","-","-0.74%"
"May 31, 2016","3,827.80","3,827.80","3,827.80","3,827.80","-","-0.86%"
"May 30, 2016","3,860.94","3,860.94","3,860.94","3,860.94","-","-0.17%"
"May 27, 2016","3,867.50","3,867.50","3,867.50","3,867.50","-","-0.11%"
"May 26, 2016","3,871.74","3,871.74","3,871.74","3,871.74","-","-1.04%"
"May 25, 2016","3,912.33","3,912.33","3,912.33","3,912.33","-","0.42%"
"May 24, 2016","3,895.86","3,895.86","3,895.86","3,895.86","-","0.52%"
"May 23, 2016","3,875.69","3,875.69","3,875.69","3,875.69","-","-0.39%"
"May 20, 2016","3,890.85","3,890.85","3,890.85","3,890.85","-","0.26%"
"May 19, 2016","3,880.81","3,880.81","3,880.81","3,880.81","-","0.06%"
"May 18, 2016","3,878.42","3,878.42","3,878.42","3,878.42","-","0.30%"
"May 17, 2016","3,866.97","3,866.97","3,866.97","3,866.97","-","-1.03%"
"May 16, 2016","3,907.09","3,907.09","3,907.09","3,907.09","-","-0.52%"
"May 13, 2016","3,927.69","3,927.69","3,927.69","3,927.69","-","0.11%"
"May 12, 2016","3,923.42","3,923.42","3,923.42","3,923.42","-","-0.28%"
"May 11, 2016","3,934.43","3,934.43","3,934.43","3,934.43","-","0.45%"
"May 10, 2016","3,916.74","3,916.74","3,916.74","3,916.74","-","-1.17%"
"May 09, 2016","3,962.95","3,962.95","3,962.95","3,962.95","-","-0.04%"
"May 06, 2016","3,964.65","3,964.65","3,964.65","3,964.65","-","-0.33%"
"May 05, 2016","3,977.85","3,977.85","3,977.85","3,977.85","-","-0.30%"
"May 04, 2016","3,989.71","3,989.71","3,989.71","3,989.71","-","-0.82%"
"May 03, 2016","4,022.61","4,022.61","4,022.61","4,022.61","-","0.33%"
"Apr 29, 2016","4,009.26","4,009.26","4,009.26","4,009.26","-","0.48%"
"Apr 28, 2016","3,990.20","3,990.20","3,990.20","3,990.20","-","0.13%"
"Apr 27, 2016","3,985.04","3,985.04","3,985.04","3,985.04","-","-0.69%"
"Apr 26, 2016","4,012.72","4,012.72","4,012.72","4,012.72","-","-0.18%"
"Apr 25, 2016","4,019.85","4,019.85","4,019.85","4,019.85","-","0.23%"
"Apr 22, 2016","4,010.82","4,010.82","4,010.82","4,010.82","-","1.06%"
"Apr 21, 2016","3,968.75","3,968.75","3,968.75","3,968.75","-","0.74%"
"Apr 20, 2016","3,939.50","3,939.50","3,939.50","3,939.50","-","0.13%"
"Apr 19, 2016","3,934.58","3,934.58","3,934.58","3,934.58","-","0.13%"
"Apr 18, 2016","3,929.51","3,929.51","3,929.51","3,929.51","-","0.24%"
"Apr 15, 2016","3,920.00","3,920.00","3,920.00","3,920.00","-","0.48%"
"Apr 14, 2016","3,901.45","3,901.45","3,901.45","3,901.45","-","-0.21%"
"Apr 13, 2016","3,909.47","3,909.47","3,909.47","3,909.47","-","-0.40%"
"Apr 12, 2016","3,925.32","3,925.32","3,925.32","3,925.32","-","-0.84%"
"Apr 11, 2016","3,958.57","3,958.57","3,958.57","3,958.57","-","-1.02%"
"Apr 08, 2016","3,999.33","3,999.33","3,999.33","3,999.33","-","-1.36%"
"Apr 07, 2016","4,054.29","4,054.29","4,054.29","4,054.29","-","0.60%"
"Apr 06, 2016","4,030.00","4,030.00","4,030.00","4,030.00","-","0.33%"
"Apr 05, 2016","4,016.64","4,016.64","4,016.64","4,016.64","-","0.20%"
"Apr 04, 2016","4,008.50","4,008.50","4,008.50","4,008.50","-","0.30%"
"Apr 01, 2016","3,996.38","3,996.38","3,996.38","3,996.38","-","0.36%"
"Mar 31, 2016","3,982.09","3,982.09","3,982.09","3,982.09","-","0.02%"
"Mar 30, 2016","3,981.33","3,981.33","3,981.33","3,981.33","-","-0.36%"
"Mar 29, 2016","3,995.56","3,995.56","3,995.56","3,995.56","-","-0.14%"
"Mar 24, 2016","4,001.36","4,001.36","4,001.36","4,001.36","-","0.24%"
"Mar 23, 2016","3,991.95","3,991.95","3,991.95","3,991.95","-","0.88%"
"Mar 22, 2016","3,957.06","3,957.06","3,957.06","3,957.06","-","0.48%"
"Mar 21, 2016","3,938.22","3,938.22","3,938.22","3,938.22","-","-0.20%"
"Mar 18, 2016","3,946.19","3,946.19","3,946.19","3,946.19","-","0.47%"
"Mar 17, 2016","3,927.65","3,927.65","3,927.65","3,927.65","-","0.06%"
"Mar 16, 2016","3,925.25","3,925.25","3,925.25","3,925.25","-","0.11%"
"Mar 15, 2016","3,921.10","3,921.10","3,921.10","3,921.10","-","-0.81%"
"Mar 14, 2016","3,953.13","3,953.13","3,953.13","3,953.13","-","-0.14%"
"Mar 11, 2016","3,958.82","3,958.82","3,958.82","3,958.82","-","0.23%"
"Mar 10, 2016","3,949.82","3,949.82","3,949.82","3,949.82","-","-0.04%"
"Mar 09, 2016","3,951.42","3,951.42","3,951.42","3,951.42","-","0.25%"
"Mar 08, 2016","3,941.46","3,941.46","3,941.46","3,941.46","-","-0.97%"
"Mar 07, 2016","3,980.09","3,980.09","3,980.09","3,980.09","-","-0.03%"
"Mar 04, 2016","3,981.47","3,981.47","3,981.47","3,981.47","-","1.25%"
"Mar 03, 2016","3,932.48","3,932.48","3,932.48","3,932.48","-","-0.01%"
"Mar 02, 2016","3,932.86","3,932.86","3,932.86","3,932.86","-","1.26%"
"Mar 01, 2016","3,884.01","3,884.01","3,884.01","3,884.01","-","0.56%"
"Feb 29, 2016","3,862.24","3,862.24","3,862.24","3,862.24","-","-0.24%"
"Feb 26, 2016","3,871.62","3,871.62","3,871.62","3,871.62","-","0.12%"
"Feb 25, 2016","3,867.06","3,867.06","3,867.06","3,867.06","-","0.42%"
"Feb 24, 2016","3,850.93","3,850.93","3,850.93","3,850.93","-","0.17%"
"Feb 23, 2016","3,844.58","3,844.58","3,844.58","3,844.58","-","0.80%"
"Feb 22, 2016","3,814.06","3,814.06","3,814.06","3,814.06","-","-0.53%"
"Feb 19, 2016","3,834.57","3,834.57","3,834.57","3,834.57","-","0.78%"
"Feb 18, 2016","3,804.73","3,804.73","3,804.73","3,804.73","-","-0.28%"
"Feb 17, 2016","3,815.40","3,815.40","3,815.40","3,815.40","-","0.68%"
"Feb 16, 2016","3,789.59","3,789.59","3,789.59","3,789.59","-","-0.13%"
"Feb 15, 2016","3,794.41","3,794.41","3,794.41","3,794.41","-","0.10%"
"Feb 12, 2016","3,790.54","3,790.54","3,790.54","3,790.54","-","-0.91%"
"Feb 11, 2016","3,825.18","3,825.18","3,825.18","3,825.18","-","-0.67%"
"Feb 10, 2016","3,851.07","3,851.07","3,851.07","3,851.07","-","-0.06%"
"Feb 09, 2016","3,853.56","3,853.56","3,853.56","3,853.56","-","0.24%"
"Feb 08, 2016","3,844.39","3,844.39","3,844.39","3,844.39","-","0.30%"
"Feb 05, 2016","3,833.07","3,833.07","3,833.07","3,833.07","-","1.25%"
"Feb 04, 2016","3,785.73","3,785.73","3,785.73","3,785.73","-","-0.51%"
"Feb 03, 2016","3,805.15","3,805.15","3,805.15","3,805.15","-","0.63%"
"Feb 02, 2016","3,781.36","3,781.36","3,781.36","3,781.36","-","0.37%"
"Feb 01, 2016","3,767.24","3,767.24","3,767.24","3,767.24","-","-0.16%"
"Jan 29, 2016","3,773.17","3,773.17","3,773.17","3,773.17","-","0.26%"
"Jan 28, 2016","3,763.36","3,763.36","3,763.36","3,763.36","-","0.09%"
"Jan 27, 2016","3,759.86","3,759.86","3,759.86","3,759.86","-","0.39%"
"Jan 26, 2016","3,745.38","3,745.38","3,745.38","3,745.38","-","-0.19%"
"Jan 25, 2016","3,752.45","3,752.45","3,752.45","3,752.45","-","0.13%"
"Jan 22, 2016","3,747.40","3,747.40","3,747.40","3,747.40","-","-0.33%"
"Jan 21, 2016","3,759.94","3,759.94","3,759.94","3,759.94","-","-0.96%"
"Jan 20, 2016","3,796.49","3,796.49","3,796.49","3,796.49","-","-1.01%"
"Jan 19, 2016","3,835.10","3,835.10","3,835.10","3,835.10","-","0.27%"
"Jan 18, 2016","3,824.60","3,824.60","3,824.60","3,824.60","-","-0.38%"
"Jan 15, 2016","3,839.29","3,839.29","3,839.29","3,839.29","-","0.09%"
"Jan 14, 2016","3,835.78","3,835.78","3,835.78","3,835.78","-","-1.14%"
"Jan 13, 2016","3,880.13","3,880.13","3,880.13","3,880.13","-","-0.77%"
"Jan 12, 2016","3,910.14","3,910.14","3,910.14","3,910.14","-","-0.50%"
"Jan 11, 2016","3,929.92","3,929.92","3,929.92","3,929.92","-","-0.27%"
"Jan 08, 2016","3,940.42","3,940.42","3,940.42","3,940.42","-","-1.57%"
"Jan 07, 2016","4,003.11","4,003.11","4,003.11","4,003.11","-","-0.14%"
"Jan 06, 2016","4,008.53","4,008.53","4,008.53","4,008.53","-","0.85%"
"Jan 05, 2016","3,974.58","3,974.58","3,974.58","3,974.58","-","-0.81%"
"Jan 04, 2016","4,007.00","4,007.00","4,007.00","4,007.00","-","-0.84%"
