Date, Open, High, Low, Close, Volume
01/06/22, 20.55, 21.00, 20.00, 20.25, 2600
01/05/22, 18.70, 20.00, 18.70, 19.95, 2100
12/30/21, 18.70, 18.70, 18.70, 18.70, 100
12/29/21, 20.75, 20.75, 20.75, 20.75, 2000
12/28/21, 21.90, 21.90, 21.90, 21.90, 100
12/24/21, 21.95, 21.95, 21.50, 21.90, 23400
12/23/21, 21.95, 21.95, 21.95, 21.95, 100
12/22/21, 21.95, 21.95, 20.75, 21.85, 6000
12/21/21, 21.95, 21.95, 21.95, 21.95, 3500
12/17/21, 21.00, 21.00, 19.50, 20.30, 1400
12/16/21, 20.60, 20.60, 20.50, 20.55, 200
12/15/21, 21.00, 22.60, 20.00, 22.40, 5600
12/14/21, 20.60, 21.80, 20.00, 20.60, 2500
12/10/21, 20.60, 20.60, 20.60, 20.60, 3000
12/09/21, 19.00, 19.00, 18.40, 18.85, 1300
12/07/21, 18.30, 18.40, 18.30, 18.40, 2900
12/06/21, 19.00, 19.00, 18.40, 18.40, 3900
12/03/21, 19.00, 19.00, 19.00, 19.00, 2000
12/02/21, 19.00, 19.00, 19.00, 19.00, 14800
12/01/21, 19.00, 19.00, 18.30, 19.00, 54700
11/29/21, 18.20, 18.20, 18.20, 18.20, 100
11/26/21, 18.10, 18.10, 18.10, 18.10, 500
11/22/21, 18.00, 18.00, 18.00, 18.00, 2200
11/19/21, 19.00, 19.00, 18.00, 18.65, 300
11/17/21, 18.00, 18.00, 18.00, 18.00, 2200
11/16/21, 18.25, 18.25, 18.25, 18.25, 200
11/15/21, 19.30, 19.30, 18.00, 18.25, 1100
11/12/21, 18.00, 19.90, 18.00, 18.10, 2400
11/11/21, 18.00, 19.30, 18.00, 18.45, 300
11/10/21, 19.00, 19.00, 19.00, 19.00, 15300
11/09/21, 19.90, 19.90, 19.00, 19.00, 11600
11/08/21, 19.10, 20.00, 19.10, 19.90, 10000
11/05/21, 20.00, 20.00, 19.50, 19.65, 700
11/03/21, 20.00, 20.00, 20.00, 20.00, 100
11/02/21, 19.75, 19.75, 19.00, 19.05, 2200
11/01/21, 20.00, 20.00, 20.00, 20.00, 8200
10/29/21, 20.00, 20.00, 19.00, 19.95, 8300
10/28/21, 19.80, 20.00, 19.80, 20.00, 3100
10/27/21, 19.80, 19.80, 19.00, 19.50, 500
10/26/21, 19.00, 19.00, 19.00, 19.00, 1100
10/25/21, 20.00, 20.45, 19.00, 19.80, 1600
10/22/21, 21.00, 21.00, 21.00, 21.00, 2000
10/21/21, 21.00, 21.00, 20.00, 20.25, 400
10/19/21, 20.00, 21.50, 19.10, 21.50, 9924000
10/18/21, 20.00, 20.00, 20.00, 20.00, 300
10/15/21, 20.00, 20.00, 19.00, 19.05, 22300
10/14/21, 20.00, 20.00, 19.00, 19.10, 7300
10/13/21, 19.50, 19.50, 19.00, 19.15, 1100
10/12/21, 20.00, 20.00, 19.00, 19.85, 1700
10/08/21, 19.00, 19.00, 19.00, 19.00, 3100
10/07/21, 19.10, 19.10, 19.10, 19.10, 1900
10/06/21, 19.10, 19.10, 19.10, 19.10, 1100
10/05/21, 19.95, 19.95, 19.95, 19.95, 600
10/04/21, 20.00, 20.00, 18.60, 19.10, 1400
10/01/21, 20.00, 20.20, 20.00, 20.00, 20300
09/30/21, 20.00, 20.00, 20.00, 20.00, 31200
09/29/21, 20.25, 20.25, 20.00, 20.05, 1700
